,ImageID,distance,location
931,931,339,"[254, 293]"
932,932,91,"[316, 302]"
933,933,230,"[364, 257]"
934,934,183,"[207, 254]"
935,935,408,"[278, 227]"
936,936,167,"[252, 152]"
937,937,88,"[239, 240]"
938,938,164,"[331, 102]"
939,939,378,"[320, 270]"
940,940,221,"[303, 255]"
941,941,399,"[267, 342]"
942,942,487,"[354, 226]"
943,943,302,"[319, 350]"
944,944,350,"[34, 281]"
945,945,97,"[241, 175]"
946,946,208,"[469, 179]"
947,947,141,"[146, 469]"
948,948,132,"[194, 200]"
949,949,470,"[228, 193]"
950,950,228,"[217, 275]"
951,951,99,"[261, 434]"
952,952,162,"[211, 206]"
953,953,339,"[296, 204]"
954,954,228,"[183, 451]"
955,955,305,"[244, 303]"
956,956,269,"[105, 117]"
957,957,475,"[378, 224]"
958,958,126,"[389, 327]"
959,959,436,"[368, 344]"
960,960,186,"[147, 197]"
961,961,364,"[175, 269]"
962,962,439,"[292, 150]"
963,963,472,"[254, 346]"
964,964,133,"[331, 247]"
965,965,348,"[58, 158]"
966,966,345,"[229, 219]"
967,967,485,"[366, 270]"
968,968,370,"[261, 172]"
969,969,156,"[248, 98]"
970,970,102,"[191, 346]"
971,971,205,"[486, 226]"
972,972,234,"[288, 116]"
973,973,394,"[126, 261]"
974,974,92,"[291, 262]"
975,975,229,"[251, 268]"
976,976,468,"[214, 272]"
977,977,364,"[25, 218]"
978,978,210,"[163, 259]"
979,979,117,"[250, 504]"
980,980,110,"[279, 146]"
981,981,387,"[273, 193]"
982,982,444,"[228, 301]"
983,983,333,"[279, 131]"
984,984,285,"[107, 310]"
985,985,101,"[76, 281]"
986,986,487,"[82, 411]"
987,987,264,"[350, 130]"
988,988,469,"[185, 391]"
989,989,416,"[182, 258]"
990,990,435,"[198, 183]"
991,991,469,"[190, 239]"
992,992,88,"[74, 305]"
993,993,247,"[215, 106]"
994,994,311,"[203, 294]"
995,995,366,"[244, 224]"
996,996,222,"[243, 320]"
997,997,206,"[294, 265]"
998,998,256,"[341, 391]"
999,999,135,"[311, 359]"
1000,1000,100,"[268, 130]"
1001,1001,136,"[379, 424]"
1002,1002,275,"[160, 279]"
1003,1003,411,"[175, 249]"
1004,1004,70,"[390, 221]"
1005,1005,407,"[89, 204]"
1006,1006,369,"[217, 179]"
1007,1007,475,"[169, 282]"
1008,1008,333,"[221, 450]"
1009,1009,132,"[288, 142]"
1010,1010,247,"[192, 244]"
1011,1011,381,"[152, 137]"
1012,1012,98,"[222, 226]"
1013,1013,293,"[158, 258]"
1014,1014,99,"[448, 221]"
1015,1015,409,"[344, 115]"
1016,1016,101,"[65, 289]"
1017,1017,174,"[227, 455]"
1018,1018,357,"[69, 345]"
1019,1019,412,"[426, 283]"
1020,1020,253,"[227, 297]"
1021,1021,270,"[284, 147]"
1022,1022,472,"[203, 287]"
1023,1023,166,"[224, 134]"
1024,1024,359,"[326, 352]"
1025,1025,245,"[292, 251]"
1026,1026,91,"[180, 443]"
1027,1027,283,"[142, 258]"
1028,1028,473,"[321, 328]"
1029,1029,144,"[194, 204]"
1030,1030,159,"[497, 271]"
1031,1031,257,"[273, 242]"
1032,1032,346,"[284, 366]"
1033,1033,281,"[410, 240]"
1034,1034,276,"[258, 150]"
1035,1035,254,"[276, 220]"
1036,1036,154,"[159, 274]"
1037,1037,413,"[399, 227]"
1038,1038,207,"[113, 69]"
1039,1039,119,"[375, 251]"
1040,1040,486,"[163, 243]"
1041,1041,425,"[492, 258]"
1042,1042,120,"[370, 167]"
1043,1043,195,"[58, 212]"
1044,1044,306,"[168, 434]"
1045,1045,277,"[240, 321]"
1046,1046,181,"[134, 133]"
1047,1047,361,"[201, 453]"
1048,1048,380,"[434, 166]"
1049,1049,129,"[245, 316]"
1050,1050,140,"[76, 262]"
1051,1051,122,"[241, 266]"
1052,1052,201,"[185, 264]"
1053,1053,182,"[104, 339]"
1054,1054,308,"[207, 178]"
1055,1055,382,"[240, 197]"
1056,1056,349,"[293, 365]"
1057,1057,324,"[183, 253]"
1058,1058,424,"[182, 89]"
1059,1059,81,"[276, 251]"
1060,1060,339,"[360, 198]"
1061,1061,467,"[419, 160]"
1062,1062,76,"[188, 307]"
1063,1063,336,"[367, 136]"
1064,1064,427,"[292, 209]"
1065,1065,368,"[306, 325]"
1066,1066,449,"[248, 298]"
1067,1067,383,"[137, 103]"
1068,1068,331,"[145, 328]"
1069,1069,260,"[108, 370]"
1070,1070,160,"[322, 113]"
1071,1071,220,"[202, 292]"
1072,1072,464,"[262, 207]"
1073,1073,350,"[241, 285]"
1074,1074,473,"[282, 208]"
1075,1075,379,"[136, 304]"
1076,1076,116,"[352, 85]"
1077,1077,143,"[424, 256]"
1078,1078,356,"[122, 401]"
1079,1079,250,"[113, 306]"
1080,1080,443,"[399, 298]"
1081,1081,257,"[178, 432]"
1082,1082,434,"[216, 183]"
1083,1083,476,"[222, 141]"
1084,1084,351,"[443, 291]"
1085,1085,322,"[331, 266]"
1086,1086,270,"[104, 284]"
1087,1087,143,"[134, 315]"
1088,1088,471,"[294, 349]"
1089,1089,421,"[217, 311]"
1090,1090,116,"[194, 353]"
1091,1091,275,"[214, 309]"
1092,1092,170,"[215, 278]"
1093,1093,141,"[299, 360]"
1094,1094,276,"[411, 216]"
1095,1095,341,"[91, 295]"
1096,1096,448,"[205, 84]"
1097,1097,460,"[175, 374]"
1098,1098,422,"[266, 140]"
1099,1099,139,"[143, 303]"
1100,1100,233,"[293, 241]"
1101,1101,368,"[170, 344]"
1102,1102,150,"[232, 340]"
1103,1103,292,"[174, 81]"
1104,1104,252,"[247, 61]"
1105,1105,223,"[268, 221]"
1106,1106,349,"[105, 287]"
1107,1107,399,"[218, 205]"
1108,1108,175,"[370, 144]"
1109,1109,326,"[274, 386]"
1110,1110,105,"[269, 504]"
1111,1111,168,"[366, 390]"
1112,1112,362,"[227, 239]"
1113,1113,479,"[238, 338]"
1114,1114,455,"[330, 300]"
1115,1115,235,"[214, 277]"
1116,1116,451,"[110, 272]"
1117,1117,343,"[61, 168]"
1118,1118,226,"[45, 276]"
1119,1119,357,"[320, 202]"
1120,1120,323,"[169, 63]"
1121,1121,100,"[336, 391]"
1122,1122,425,"[360, 251]"
1123,1123,375,"[338, 422]"
1124,1124,209,"[243, 250]"
1125,1125,176,"[429, 98]"
1126,1126,109,"[197, 139]"
1127,1127,462,"[403, 198]"
1128,1128,246,"[156, 232]"
1129,1129,379,"[259, 246]"
1130,1130,214,"[214, 202]"
1131,1131,225,"[317, 184]"
1132,1132,159,"[392, 337]"
1133,1133,461,"[244, 329]"
1134,1134,271,"[278, 316]"
1135,1135,218,"[261, 238]"
1136,1136,424,"[127, 415]"
1137,1137,472,"[180, 272]"
1138,1138,327,"[417, 302]"
1139,1139,207,"[248, 147]"
1140,1140,99,"[402, 257]"
1141,1141,156,"[63, 253]"
1142,1142,359,"[311, 497]"
1143,1143,232,"[255, 280]"
1144,1144,347,"[251, 394]"
1145,1145,173,"[134, 396]"
1146,1146,125,"[130, 185]"
1147,1147,296,"[274, 400]"
1148,1148,354,"[184, 147]"
1149,1149,432,"[139, 303]"
1150,1150,244,"[230, 315]"
1151,1151,283,"[215, 168]"
1152,1152,416,"[323, 253]"
1153,1153,208,"[143, 218]"
1154,1154,228,"[330, 419]"
1155,1155,69,"[433, 344]"
1156,1156,282,"[330, 235]"
1157,1157,231,"[314, 142]"
1158,1158,231,"[235, 86]"
1159,1159,117,"[166, 311]"
1160,1160,267,"[157, 206]"
1161,1161,442,"[300, 366]"
1162,1162,488,"[236, 257]"
1163,1163,259,"[253, 184]"
1164,1164,349,"[297, 146]"
1165,1165,350,"[268, 227]"
1166,1166,130,"[414, 220]"
1167,1167,421,"[306, 302]"
1168,1168,424,"[276, 391]"
1169,1169,385,"[160, 329]"
1170,1170,399,"[70, 237]"
1171,1171,340,"[407, 224]"
1172,1172,432,"[357, 332]"
1173,1173,241,"[324, 204]"
1174,1174,326,"[181, 292]"
1175,1175,318,"[188, 294]"
1176,1176,177,"[198, 296]"
1177,1177,311,"[339, 366]"
1178,1178,124,"[280, 373]"
1179,1179,481,"[360, 334]"
1180,1180,139,"[317, 176]"
1181,1181,448,"[368, 132]"
1182,1182,443,"[184, 145]"
1183,1183,351,"[325, 258]"
1184,1184,349,"[245, 271]"
1185,1185,212,"[366, 226]"
1186,1186,332,"[165, 234]"
1187,1187,419,"[279, 262]"
1188,1188,112,"[255, 309]"
1189,1189,85,"[308, 302]"
1190,1190,116,"[106, 203]"
1191,1191,267,"[267, 456]"
1192,1192,277,"[260, 233]"
1193,1193,301,"[278, 215]"
1194,1194,250,"[310, 288]"
1195,1195,486,"[313, 263]"
1196,1196,257,"[289, 214]"
1197,1197,393,"[356, 268]"
1198,1198,214,"[245, 171]"
1199,1199,224,"[196, 275]"
1200,1200,149,"[448, 308]"
1201,1201,248,"[168, 434]"
1202,1202,235,"[375, 202]"
1203,1203,451,"[440, 210]"
1204,1204,241,"[265, 361]"
1205,1205,97,"[323, 178]"
1206,1206,109,"[248, 16]"
1207,1207,234,"[446, 154]"
1208,1208,171,"[369, 391]"
1209,1209,108,"[190, 431]"
1210,1210,424,"[130, 351]"
1211,1211,392,"[187, 198]"
1212,1212,122,"[116, 435]"
1213,1213,235,"[121, 295]"
1214,1214,446,"[111, 255]"
1215,1215,380,"[157, 259]"
1216,1216,109,"[126, 237]"
1217,1217,395,"[268, 352]"
1218,1218,96,"[234, 171]"
1219,1219,384,"[416, 75]"
1220,1220,396,"[264, 269]"
1221,1221,308,"[163, 409]"
1222,1222,252,"[220, 276]"
1223,1223,367,"[312, 188]"
1224,1224,232,"[144, 153]"
1225,1225,186,"[114, 64]"
1226,1226,445,"[334, 235]"
1227,1227,337,"[262, 179]"
1228,1228,489,"[267, 253]"
1229,1229,130,"[225, 336]"
1230,1230,146,"[183, 351]"
1231,1231,180,"[165, 335]"
1232,1232,374,"[137, 173]"
1233,1233,293,"[188, 326]"
1234,1234,79,"[395, 332]"
1235,1235,295,"[303, 353]"
1236,1236,432,"[211, 207]"
1237,1237,89,"[160, 178]"
1238,1238,359,"[376, 247]"
1239,1239,304,"[248, 430]"
1240,1240,341,"[294, 284]"
1241,1241,364,"[287, 135]"
1242,1242,175,"[193, 166]"
1243,1243,416,"[323, 299]"
1244,1244,337,"[320, 265]"
1245,1245,432,"[132, 362]"
1246,1246,198,"[260, 264]"
1247,1247,399,"[174, 304]"
1248,1248,166,"[316, 197]"
1249,1249,190,"[241, 242]"
1250,1250,414,"[249, 283]"
1251,1251,451,"[261, 333]"
1252,1252,146,"[235, 247]"
1253,1253,346,"[207, 242]"
1254,1254,380,"[166, 320]"
1255,1255,311,"[386, 256]"
1256,1256,101,"[294, 327]"
1257,1257,411,"[63, 192]"
1258,1258,295,"[215, 220]"
1259,1259,450,"[332, 215]"
1260,1260,302,"[262, 451]"
1261,1261,121,"[127, 94]"
1262,1262,255,"[251, 255]"
1263,1263,225,"[4, 302]"
1264,1264,160,"[88, 85]"
1265,1265,471,"[235, 222]"
1266,1266,69,"[214, 205]"
1267,1267,356,"[346, 383]"
1268,1268,264,"[204, 280]"
1269,1269,302,"[245, 307]"
1270,1270,412,"[351, 351]"
1271,1271,336,"[252, 391]"
1272,1272,315,"[315, 199]"
1273,1273,245,"[148, 207]"
1274,1274,93,"[263, 139]"
1275,1275,72,"[402, 277]"
1276,1276,457,"[272, 357]"
1277,1277,366,"[195, 327]"
1278,1278,180,"[222, 176]"
1279,1279,385,"[189, 182]"
1280,1280,391,"[263, 265]"
1281,1281,271,"[445, 201]"
1282,1282,491,"[334, 211]"
1283,1283,356,"[294, 429]"
1284,1284,242,"[407, 133]"
1285,1285,265,"[258, 183]"
1286,1286,99,"[227, 237]"
1287,1287,120,"[219, 324]"
1288,1288,110,"[270, 199]"
1289,1289,161,"[181, 387]"
1290,1290,300,"[77, 197]"
1291,1291,351,"[229, 104]"
1292,1292,154,"[209, 264]"
1293,1293,316,"[334, 200]"
1294,1294,280,"[414, 233]"
1295,1295,153,"[332, 224]"
1296,1296,331,"[129, 447]"
1297,1297,390,"[330, 326]"
1298,1298,242,"[304, 96]"
1299,1299,83,"[224, 300]"
1300,1300,434,"[196, 249]"
1301,1301,99,"[301, 347]"
1302,1302,197,"[233, 310]"
1303,1303,157,"[347, 237]"
1304,1304,386,"[222, 203]"
1305,1305,330,"[104, 407]"
1306,1306,478,"[281, 387]"
1307,1307,297,"[325, 90]"
1308,1308,195,"[385, 240]"
1309,1309,394,"[207, 348]"
1310,1310,276,"[236, 248]"
1311,1311,132,"[155, 133]"
1312,1312,419,"[86, 269]"
1313,1313,384,"[210, 432]"
1314,1314,112,"[287, 411]"
1315,1315,300,"[61, 292]"
1316,1316,283,"[114, 149]"
1317,1317,458,"[378, 363]"
1318,1318,332,"[248, 281]"
1319,1319,239,"[123, 294]"
1320,1320,443,"[139, 276]"
1321,1321,255,"[262, 350]"
1322,1322,195,"[233, 377]"
1323,1323,167,"[84, 304]"
1324,1324,73,"[436, 424]"
1325,1325,228,"[303, 471]"
1326,1326,149,"[433, 213]"
1327,1327,257,"[429, 263]"
1328,1328,233,"[368, 177]"
1329,1329,110,"[301, 282]"
1330,1330,220,"[379, 255]"
1331,1331,215,"[476, 268]"
1332,1332,276,"[446, 211]"
1333,1333,116,"[265, 161]"
1334,1334,367,"[240, 279]"
1335,1335,420,"[330, 443]"
1336,1336,486,"[289, 328]"
1337,1337,214,"[151, 337]"
1338,1338,296,"[181, 411]"
1339,1339,342,"[293, 151]"
1340,1340,164,"[313, 261]"
1341,1341,238,"[357, 262]"
1342,1342,181,"[229, 274]"
1343,1343,431,"[298, 480]"
1344,1344,160,"[384, 324]"
1345,1345,149,"[408, 380]"
1346,1346,258,"[346, 417]"
1347,1347,257,"[368, 251]"
1348,1348,106,"[321, 223]"
1349,1349,375,"[200, 196]"
1350,1350,388,"[284, 181]"
1351,1351,434,"[173, 177]"
1352,1352,453,"[214, 357]"
1353,1353,288,"[126, 189]"
1354,1354,326,"[490, 329]"
1355,1355,379,"[346, 261]"
1356,1356,293,"[296, 121]"
1357,1357,328,"[309, 247]"
1358,1358,442,"[399, 439]"
1359,1359,124,"[181, 337]"
1360,1360,189,"[240, 228]"
1361,1361,416,"[412, 339]"
1362,1362,271,"[327, 349]"
1363,1363,200,"[387, 328]"
1364,1364,464,"[364, 295]"
1365,1365,364,"[51, 371]"
1366,1366,443,"[217, 478]"
1367,1367,442,"[316, 267]"
1368,1368,160,"[168, 280]"
1369,1369,300,"[231, 409]"
1370,1370,300,"[67, 278]"
1371,1371,412,"[341, 250]"
1372,1372,476,"[329, 212]"
1373,1373,142,"[238, 386]"
1374,1374,154,"[273, 218]"
1375,1375,105,"[354, 116]"
1376,1376,290,"[322, 372]"
1377,1377,298,"[392, 141]"
1378,1378,97,"[328, 354]"
1379,1379,403,"[297, 186]"
1380,1380,69,"[357, 240]"
1381,1381,257,"[359, 445]"
1382,1382,296,"[378, 217]"
1383,1383,292,"[311, 420]"
1384,1384,275,"[167, 188]"
1385,1385,486,"[256, 281]"
1386,1386,289,"[402, 353]"
1387,1387,457,"[230, 383]"
1388,1388,346,"[73, 285]"
1389,1389,389,"[155, 353]"
1390,1390,395,"[368, 357]"
1391,1391,255,"[301, 159]"
1392,1392,155,"[353, 316]"
1393,1393,329,"[306, 419]"
1394,1394,418,"[422, 384]"
1395,1395,101,"[209, 333]"
1396,1396,176,"[263, 225]"
1397,1397,413,"[246, 280]"
1398,1398,409,"[265, 202]"
1399,1399,286,"[204, 388]"
1400,1400,254,"[283, 228]"
1401,1401,118,"[272, 151]"
1402,1402,419,"[257, 247]"
1403,1403,319,"[219, 237]"
1404,1404,150,"[375, 205]"
1405,1405,329,"[265, 295]"
1406,1406,473,"[151, 297]"
1407,1407,309,"[160, 187]"
1408,1408,248,"[210, 285]"
1409,1409,175,"[270, 284]"
1410,1410,416,"[212, 67]"
1411,1411,318,"[491, 165]"
1412,1412,87,"[87, 413]"
1413,1413,238,"[386, 391]"
1414,1414,479,"[209, 228]"
1415,1415,108,"[495, 290]"
1416,1416,198,"[342, 80]"
1417,1417,347,"[234, 147]"
1418,1418,453,"[94, 154]"
1419,1419,256,"[175, 232]"
1420,1420,396,"[173, 128]"
1421,1421,220,"[247, 377]"
1422,1422,460,"[295, 277]"
1423,1423,428,"[354, 288]"
1424,1424,184,"[282, 240]"
1425,1425,142,"[326, 312]"
1426,1426,451,"[313, 178]"
1427,1427,134,"[143, 237]"
1428,1428,236,"[262, 322]"
1429,1429,255,"[207, 178]"
1430,1430,294,"[294, 276]"
1431,1431,390,"[431, 330]"
1432,1432,270,"[263, 263]"
1433,1433,180,"[346, 253]"
1434,1434,169,"[286, 197]"
1435,1435,426,"[266, 305]"
1436,1436,331,"[334, 255]"
1437,1437,327,"[381, 166]"
1438,1438,482,"[222, 209]"
1439,1439,119,"[314, 187]"
1440,1440,365,"[332, 185]"
1441,1441,331,"[337, 253]"
1442,1442,115,"[439, 204]"
1443,1443,387,"[125, 243]"
1444,1444,171,"[260, 225]"
1445,1445,346,"[341, 356]"
1446,1446,123,"[268, 287]"
1447,1447,326,"[224, 324]"
1448,1448,414,"[196, 395]"
1449,1449,456,"[243, 272]"
1450,1450,262,"[396, 291]"
1451,1451,134,"[148, 270]"
1452,1452,104,"[217, 184]"
1453,1453,389,"[288, 201]"
1454,1454,407,"[281, 314]"
1455,1455,183,"[403, 430]"
1456,1456,386,"[226, 142]"
1457,1457,464,"[326, 174]"
1458,1458,321,"[168, 202]"
1459,1459,204,"[314, 287]"
1460,1460,466,"[199, 421]"
1461,1461,381,"[305, 325]"
1462,1462,430,"[342, 259]"
1463,1463,142,"[407, 259]"
1464,1464,136,"[281, 310]"
1465,1465,476,"[437, 257]"
1466,1466,348,"[202, 361]"
1467,1467,77,"[98, 390]"
1468,1468,111,"[410, 173]"
1469,1469,209,"[247, 208]"
1470,1470,416,"[159, 132]"
1471,1471,321,"[116, 410]"
1472,1472,171,"[122, 253]"
1473,1473,210,"[221, 173]"
1474,1474,211,"[468, 204]"
1475,1475,164,"[172, 215]"
1476,1476,238,"[243, 119]"
1477,1477,431,"[249, 268]"
1478,1478,190,"[82, 145]"
1479,1479,249,"[435, 243]"
1480,1480,240,"[59, 94]"
1481,1481,66,"[165, 182]"
1482,1482,94,"[315, 160]"
1483,1483,232,"[260, 252]"
1484,1484,192,"[209, 396]"
1485,1485,140,"[335, 351]"
1486,1486,96,"[260, 298]"
1487,1487,432,"[341, 130]"
1488,1488,481,"[155, 204]"
1489,1489,457,"[306, 423]"
1490,1490,430,"[90, 365]"
1491,1491,87,"[157, 240]"
1492,1492,301,"[297, 418]"
1493,1493,367,"[78, 198]"
1494,1494,214,"[412, 353]"
1495,1495,454,"[315, 287]"
1496,1496,270,"[375, 122]"
1497,1497,376,"[143, 185]"
1498,1498,185,"[229, 302]"
1499,1499,324,"[66, 174]"
1500,1500,142,"[237, 190]"
1501,1501,168,"[132, 119]"
1502,1502,369,"[257, 206]"
1503,1503,154,"[321, 360]"
1504,1504,208,"[200, 232]"
1505,1505,87,"[331, 187]"
1506,1506,256,"[279, 217]"
1507,1507,395,"[254, 99]"
1508,1508,355,"[220, 439]"
1509,1509,306,"[155, 375]"
1510,1510,111,"[228, 134]"
1511,1511,271,"[231, 344]"
1512,1512,192,"[192, 224]"
1513,1513,112,"[304, 195]"
1514,1514,403,"[121, 409]"
1515,1515,373,"[296, 110]"
1516,1516,214,"[121, 207]"
1517,1517,293,"[424, 246]"
1518,1518,385,"[212, 351]"
1519,1519,140,"[51, 177]"
1520,1520,240,"[251, 261]"
1521,1521,411,"[127, 243]"
1522,1522,102,"[270, 160]"
1523,1523,415,"[294, 309]"
1524,1524,444,"[213, 182]"
1525,1525,275,"[339, 68]"
1526,1526,400,"[219, 263]"
1527,1527,325,"[107, 349]"
1528,1528,412,"[194, 92]"
1529,1529,126,"[352, 276]"
1530,1530,145,"[168, 152]"
1531,1531,196,"[169, 174]"
1532,1532,386,"[377, 393]"
1533,1533,242,"[176, 333]"
1534,1534,159,"[396, 309]"
1535,1535,301,"[82, 324]"
1536,1536,464,"[176, 249]"
1537,1537,471,"[69, 356]"
1538,1538,417,"[274, 391]"
1539,1539,178,"[237, 255]"
1540,1540,101,"[257, 287]"
1541,1541,322,"[181, 318]"
1542,1542,290,"[133, 225]"
1543,1543,273,"[295, 322]"
1544,1544,458,"[170, 210]"
1545,1545,119,"[24, 289]"
1546,1546,151,"[213, 215]"
1547,1547,376,"[102, 222]"
1548,1548,189,"[255, 324]"
1549,1549,413,"[456, 205]"
1550,1550,172,"[257, 204]"
1551,1551,249,"[401, 435]"
1552,1552,382,"[237, 240]"
1553,1553,449,"[105, 266]"
1554,1554,134,"[248, 143]"
1555,1555,68,"[170, 168]"
1556,1556,471,"[247, 336]"
1557,1557,176,"[221, 86]"
1558,1558,228,"[263, 97]"
1559,1559,308,"[451, 366]"
1560,1560,150,"[271, 323]"
1561,1561,262,"[388, 300]"
1562,1562,162,"[282, 351]"
1563,1563,291,"[391, 244]"
1564,1564,288,"[305, 120]"
1565,1565,107,"[325, 220]"
1566,1566,416,"[397, 147]"
1567,1567,487,"[189, 312]"
1568,1568,383,"[383, 328]"
1569,1569,178,"[341, 341]"
1570,1570,258,"[83, 298]"
1571,1571,180,"[188, 262]"
1572,1572,149,"[251, 59]"
1573,1573,271,"[281, 84]"
1574,1574,116,"[129, 172]"
1575,1575,344,"[115, 299]"
1576,1576,272,"[396, 143]"
1577,1577,148,"[339, 271]"
1578,1578,137,"[336, 218]"
1579,1579,85,"[373, 318]"
1580,1580,230,"[283, 117]"
1581,1581,363,"[219, 366]"
1582,1582,224,"[225, 100]"
1583,1583,270,"[255, 96]"
1584,1584,457,"[437, 399]"
1585,1585,279,"[266, 133]"
1586,1586,188,"[111, 200]"
1587,1587,329,"[335, 218]"
1588,1588,135,"[165, 238]"
1589,1589,334,"[125, 275]"
1590,1590,185,"[208, 425]"
1591,1591,82,"[359, 386]"
1592,1592,196,"[388, 117]"
1593,1593,276,"[408, 213]"
1594,1594,470,"[270, 263]"
1595,1595,405,"[160, 173]"
1596,1596,114,"[407, 91]"
1597,1597,94,"[380, 376]"
1598,1598,422,"[232, 317]"
1599,1599,160,"[257, 189]"
1600,1600,194,"[285, 114]"
1601,1601,423,"[390, 76]"
1602,1602,317,"[244, 149]"
1603,1603,143,"[205, 174]"
1604,1604,367,"[240, 265]"
1605,1605,108,"[255, 259]"
1606,1606,89,"[241, 122]"
1607,1607,292,"[179, 240]"
1608,1608,209,"[205, 240]"
1609,1609,82,"[235, 181]"
1610,1610,149,"[315, 457]"
1611,1611,481,"[277, 204]"
1612,1612,100,"[265, 274]"
1613,1613,442,"[232, 192]"
1614,1614,239,"[262, 159]"
1615,1615,252,"[290, 283]"
1616,1616,380,"[310, 302]"
1617,1617,384,"[412, 218]"
1618,1618,368,"[326, 91]"
1619,1619,381,"[390, 161]"
1620,1620,309,"[369, 330]"
1621,1621,376,"[306, 326]"
1622,1622,270,"[126, 233]"
1623,1623,276,"[175, 133]"
1624,1624,225,"[368, 255]"
1625,1625,260,"[149, 182]"
1626,1626,349,"[267, 168]"
1627,1627,253,"[197, 42]"
1628,1628,434,"[202, 268]"
1629,1629,216,"[401, 309]"
1630,1630,87,"[301, 343]"
1631,1631,327,"[327, 260]"
1632,1632,479,"[407, 371]"
1633,1633,245,"[484, 211]"
1634,1634,448,"[308, 249]"
1635,1635,466,"[149, 83]"
1636,1636,284,"[263, 289]"
1637,1637,333,"[411, 306]"
1638,1638,281,"[196, 229]"
1639,1639,222,"[307, 143]"
1640,1640,207,"[421, 129]"
1641,1641,364,"[287, 214]"
1642,1642,135,"[288, 287]"
1643,1643,481,"[246, 351]"
1644,1644,93,"[157, 266]"
1645,1645,300,"[109, 218]"
1646,1646,341,"[175, 350]"
1647,1647,229,"[217, 217]"
1648,1648,235,"[249, 218]"
1649,1649,317,"[147, 109]"
1650,1650,310,"[363, 291]"
1651,1651,445,"[216, 406]"
1652,1652,188,"[225, 409]"
1653,1653,474,"[251, 135]"
1654,1654,255,"[472, 209]"
1655,1655,478,"[482, 208]"
1656,1656,366,"[359, 278]"
1657,1657,279,"[370, 89]"
1658,1658,182,"[345, 394]"
1659,1659,247,"[294, 199]"
1660,1660,183,"[270, 239]"
1661,1661,117,"[248, 322]"
1662,1662,239,"[452, 369]"
1663,1663,482,"[62, 174]"
1664,1664,73,"[338, 98]"
1665,1665,380,"[356, 275]"
1666,1666,243,"[281, 199]"
1667,1667,432,"[281, 345]"
1668,1668,150,"[452, 305]"
1669,1669,439,"[354, 269]"
1670,1670,80,"[326, 320]"
1671,1671,185,"[237, 366]"
1672,1672,209,"[329, 209]"
1673,1673,417,"[287, 270]"
1674,1674,235,"[299, 445]"
1675,1675,133,"[85, 174]"
1676,1676,402,"[172, 380]"
1677,1677,306,"[256, 171]"
1678,1678,490,"[258, 447]"
1679,1679,210,"[389, 176]"
1680,1680,210,"[227, 247]"
1681,1681,147,"[336, 113]"
1682,1682,393,"[223, 116]"
1683,1683,476,"[80, 265]"
1684,1684,292,"[175, 108]"
1685,1685,320,"[364, 112]"
1686,1686,169,"[187, 279]"
1687,1687,265,"[256, 157]"
1688,1688,185,"[323, 293]"
1689,1689,186,"[146, 333]"
1690,1690,467,"[493, 210]"
1691,1691,357,"[170, 409]"
1692,1692,404,"[235, 152]"
1693,1693,407,"[205, 335]"
1694,1694,329,"[388, 298]"
1695,1695,340,"[280, 325]"
1696,1696,469,"[47, 338]"
1697,1697,251,"[251, 320]"
1698,1698,65,"[357, 185]"
1699,1699,277,"[212, 376]"
1700,1700,68,"[176, 213]"
1701,1701,318,"[315, 364]"
1702,1702,143,"[314, 55]"
1703,1703,169,"[312, 271]"
1704,1704,262,"[367, 438]"
1705,1705,199,"[245, 409]"
1706,1706,371,"[243, 271]"
1707,1707,322,"[122, 193]"
1708,1708,363,"[289, 281]"
1709,1709,160,"[144, 371]"
1710,1710,445,"[300, 205]"
1711,1711,478,"[456, 190]"
1712,1712,179,"[248, 303]"
1713,1713,64,"[346, 150]"
1714,1714,287,"[179, 205]"
1715,1715,105,"[378, 467]"
1716,1716,214,"[126, 294]"
1717,1717,420,"[254, 214]"
1718,1718,354,"[165, 380]"
1719,1719,284,"[374, 289]"
1720,1720,316,"[292, 258]"
1721,1721,140,"[187, 289]"
1722,1722,241,"[254, 323]"
1723,1723,472,"[344, 389]"
1724,1724,381,"[189, 137]"
1725,1725,273,"[212, 287]"
1726,1726,346,"[87, 91]"
1727,1727,189,"[232, 226]"
1728,1728,228,"[251, 292]"
1729,1729,272,"[294, 209]"
1730,1730,406,"[161, 158]"
1731,1731,275,"[254, 486]"
1732,1732,431,"[265, 27]"
1733,1733,81,"[222, 310]"
1734,1734,68,"[112, 284]"
1735,1735,274,"[263, 310]"
1736,1736,125,"[270, 201]"
1737,1737,342,"[307, 183]"
1738,1738,384,"[219, 464]"
1739,1739,487,"[390, 389]"
1740,1740,99,"[237, 214]"
1741,1741,109,"[72, 400]"
1742,1742,445,"[293, 260]"
1743,1743,210,"[309, 75]"
1744,1744,124,"[372, 282]"
1745,1745,196,"[319, 33]"
1746,1746,192,"[314, 407]"
1747,1747,87,"[256, 187]"
1748,1748,114,"[149, 178]"
1749,1749,196,"[119, 181]"
1750,1750,267,"[290, 448]"
1751,1751,237,"[292, 374]"
1752,1752,425,"[188, 381]"
1753,1753,211,"[392, 261]"
1754,1754,234,"[238, 275]"
1755,1755,397,"[324, 166]"
1756,1756,483,"[207, 175]"
1757,1757,457,"[318, 195]"
1758,1758,162,"[314, 230]"
